Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
u73.txt,1,463,51.18,27.27,83.24,97.98,11.57,16.41,89.20,50.97,14.69,9.29,7.34,0.00,1.08,0.22,0.65,5.40,5.18,11.88,11.02,2.81,5.83,2.81,18.79,6.91,1.73,1.08,1.30,1.51,7.56,6.48,1.08,0.00,0.43,0.43,6.91,0.65,0.65,0.00,0.86,11.02,2.16,1.30,1.73,1.94,1.30,3.89,2.81,1.73,0.65,0.22,2.38,0.65,0.86,0.65,0.00,5.40,1.51,1.51,1.30,1.08,0.00,0.86,13.82,2.59,15.33,2.16,3.46,10.37,4.54,1.73,0.22,0.43,1.08,0.43,0.43,0.00,0.00,0.43,0.00,0.00,26.57,7.56,2.16,3.02,0.00,0.00,1.73,3.02,0.86,2.59,3.89,1.73
u74.txt,1,1088,82.79,67.37,35.94,89.97,12.65,23.16,81.53,46.42,8.00,5.42,1.56,0.28,0.55,2.94,0.09,2.57,6.16,14.43,10.57,3.49,4.78,1.01,17.56,4.50,1.01,0.83,1.84,1.47,6.80,5.33,1.47,0.00,0.18,0.74,7.90,0.64,0.46,2.48,1.01,6.62,1.19,0.64,1.29,1.65,1.10,1.65,2.21,0.83,0.74,0.55,3.31,0.46,2.02,0.09,0.64,6.43,2.57,1.29,1.47,1.38,0.00,1.56,11.95,2.57,18.66,2.39,7.63,9.47,1.01,2.21,1.01,0.28,1.29,0.00,1.19,0.00,0.28,0.83,0.28,0.00,40.99,19.94,2.30,0.09,0.09,0.55,2.21,1.47,1.84,2.02,0.74,9.74
u75.txt,1,2277,76.92,35.92,61.76,87.50,19.97,17.44,87.13,49.98,11.46,6.54,4.66,0.31,0.70,0.57,0.31,4.92,7.38,14.58,8.04,5.62,5.14,1.89,16.78,5.67,1.58,1.05,2.06,2.46,8.70,6.10,2.50,0.18,0.88,0.35,5.23,0.22,0.53,0.57,0.44,10.94,2.24,1.58,1.10,2.64,1.41,2.85,3.73,1.36,0.97,1.01,2.68,0.26,0.79,0.04,1.71,6.37,1.27,1.58,1.05,2.37,0.40,3.25,11.02,1.54,14.71,1.98,5.84,7.07,1.58,3.73,0.88,0.66,0.13,0.13,3.12,0.44,1.84,0.44,0.48,0.00,17.30,5.71,1.58,0.31,0.00,0.35,1.84,0.13,1.41,2.37,0.22,3.38
u76.txt,1,1452,72.68,40.75,56.88,94.37,8.39,14.67,83.95,44.83,8.88,5.65,3.44,0.07,0.21,1.86,0.07,3.24,5.37,12.74,9.37,4.68,5.23,2.00,19.42,6.06,2.41,0.76,2.41,1.58,9.02,6.75,2.27,0.21,0.48,0.34,5.79,0.07,0.34,2.13,0.07,9.16,2.20,0.62,1.79,1.79,1.03,2.69,2.00,0.83,0.90,0.21,2.82,0.96,0.83,0.07,0.48,5.44,1.65,1.58,1.24,2.07,0.14,3.31,14.88,2.13,17.36,2.41,5.44,9.85,3.99,2.48,1.10,0.34,0.07,0.07,4.68,0.28,3.31,0.28,0.55,0.48,42.29,6.54,1.79,2.00,0.00,0.28,25.90,0.62,0.55,2.48,0.21,1.93
u77.txt,1,134,79.52,38.25,54.27,80.01,5.58,18.66,76.12,41.79,8.21,4.48,2.99,0.75,0.75,0.00,0.00,3.73,5.97,11.94,5.22,8.21,4.48,0.75,11.94,8.96,2.24,0.00,2.99,1.49,11.19,6.72,3.73,0.75,0.75,0.00,2.24,0.00,0.00,0.00,0.00,11.19,0.75,0.75,2.99,2.24,3.73,2.99,0.00,0.00,0.00,0.00,1.49,0.00,1.49,0.00,0.00,3.73,0.75,0.75,1.49,1.49,0.75,1.49,9.70,4.48,17.91,2.24,3.73,12.69,0.75,3.73,0.00,0.75,0.00,0.00,6.72,0.00,4.48,1.49,1.49,0.00,47.76,29.10,0.75,1.49,0.00,1.49,6.72,3.73,0.00,2.99,0.00,1.49
u78.txt,1,207,61.46,75.07,35.93,71.16,7.67,18.36,80.19,45.89,10.14,3.86,1.45,0.00,1.93,0.48,0.00,6.28,3.86,12.08,11.59,3.86,5.31,1.45,21.26,4.83,0.97,0.97,0.97,3.86,4.35,3.38,0.97,0.48,0.00,0.48,9.18,0.97,0.00,0.00,2.90,11.59,2.90,1.93,1.45,1.93,3.38,1.45,2.42,0.00,0.97,1.45,3.38,0.48,1.45,0.00,1.93,10.14,1.93,0.97,3.86,3.86,0.97,3.86,13.53,1.93,14.98,1.45,9.18,4.83,0.48,0.97,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.48,0.48,0.00,26.09,17.87,3.38,0.48,0.00,0.00,0.97,0.48,0.00,2.90,0.00,0.00
u79.txt,1,938,80.58,62.55,42.95,60.12,9.57,19.08,82.84,42.86,6.72,3.41,0.11,0.00,0.85,2.45,0.00,3.30,4.26,14.61,9.70,5.54,3.94,1.39,19.51,6.61,2.45,1.07,2.35,2.13,7.78,4.80,2.99,0.32,0.32,0.64,5.76,0.11,0.32,2.56,0.00,10.02,2.35,0.85,2.45,2.03,1.71,1.81,5.12,2.77,0.75,1.49,3.94,0.96,1.92,0.00,1.17,7.36,1.49,2.88,1.71,1.07,0.85,2.35,15.67,2.88,20.58,3.41,8.42,9.81,2.77,3.20,0.53,0.64,0.21,0.32,1.39,0.11,0.75,0.43,0.11,0.00,29.53,10.98,2.24,0.75,0.00,0.32,4.05,1.07,0.21,1.92,4.80,3.20
u8.txt,1,130,64.27,19.88,93.30,3.59,10.00,13.08,90.77,47.69,10.00,6.92,6.92,0.00,0.00,0.00,0.00,3.08,4.62,11.54,10.77,5.38,4.62,0.77,20.77,6.15,3.08,0.77,2.31,0.77,11.54,4.62,6.92,1.54,0.77,1.54,0.77,0.00,0.00,0.00,0.00,10.00,2.31,2.31,0.00,3.08,1.54,1.54,5.38,3.08,0.77,0.77,1.54,0.77,0.00,0.00,0.77,9.23,0.77,2.31,4.62,3.85,2.31,6.15,15.38,0.77,19.23,2.31,7.69,10.00,6.15,1.54,0.00,0.77,0.00,0.77,6.92,0.00,6.92,0.00,0.77,0.00,24.62,14.62,3.85,0.00,0.00,1.54,2.31,0.00,0.77,0.00,0.00,1.54
u80.txt,1,686,70.47,37.96,62.35,50.24,7.54,15.89,82.80,46.65,11.08,6.12,4.23,0.00,1.17,0.73,0.00,4.96,6.71,12.24,9.91,5.69,3.35,1.90,19.24,5.98,2.92,1.60,2.48,3.06,5.69,3.50,2.19,0.00,1.17,0.58,5.83,0.15,0.73,0.15,1.02,12.54,2.92,2.04,1.46,2.62,1.46,3.50,2.04,0.73,0.58,0.58,2.33,0.44,0.73,0.00,1.17,6.41,1.02,1.60,1.46,2.19,0.29,3.35,13.99,1.90,14.43,2.19,6.27,5.98,2.77,1.75,1.02,0.58,0.00,0.00,1.90,0.44,0.58,0.44,0.58,0.00,25.36,10.64,1.17,0.44,0.58,1.90,4.08,0.29,0.87,2.92,0.29,2.19
u81.txt,1,2220,66.47,63.57,37.28,81.10,8.51,19.19,85.05,46.94,12.21,7.84,3.29,0.36,1.44,2.16,0.59,4.37,6.40,11.62,9.23,4.95,4.50,1.67,18.92,6.08,2.97,1.40,1.44,2.03,7.61,5.32,2.25,0.14,1.13,0.59,9.95,0.18,0.72,0.45,2.39,12.25,3.02,1.58,2.30,2.88,1.80,2.52,2.48,1.35,0.41,0.50,2.25,0.81,0.50,0.05,0.68,6.49,2.34,1.26,1.53,1.89,0.18,3.02,13.56,2.70,14.68,1.85,5.27,7.79,2.88,1.62,0.23,0.36,0.59,0.14,2.52,0.81,0.63,0.86,0.23,0.00,27.93,11.67,4.32,0.36,0.00,0.90,3.60,0.72,0.99,2.43,0.32,2.61
u82.txt,1,818,31.78,62.93,75.09,23.84,13.63,12.59,90.83,56.36,20.78,15.16,8.56,0.61,3.79,1.47,0.73,5.62,5.38,11.98,9.41,5.01,6.97,2.32,18.95,4.89,1.59,1.83,1.22,1.10,8.68,4.28,4.40,0.24,0.86,1.83,13.57,0.24,0.24,0.73,2.08,12.96,2.57,1.59,2.20,3.42,2.08,3.67,3.42,1.10,0.61,1.59,3.42,0.98,0.73,0.00,0.98,7.46,2.32,1.83,2.32,0.73,0.49,2.93,14.18,2.08,13.94,2.08,6.48,5.75,1.10,0.73,0.12,0.49,0.61,0.37,0.49,0.12,0.24,0.12,0.00,0.00,30.81,7.82,4.65,0.00,0.61,7.46,0.98,0.73,0.98,3.18,0.24,4.16
u83.txt,1,334,87.79,48.80,86.24,59.81,7.95,16.17,78.44,41.92,5.69,3.59,1.80,0.00,0.00,1.80,0.00,2.10,4.19,16.17,7.78,5.99,3.89,1.20,13.77,4.19,2.40,1.20,4.79,1.80,2.40,2.10,0.30,0.00,0.00,0.30,4.19,0.60,0.00,1.50,0.90,5.39,0.30,1.20,0.60,0.90,0.90,1.50,2.10,1.80,0.00,0.00,3.29,0.30,0.30,0.00,2.40,4.49,0.90,1.20,1.80,1.20,0.00,1.50,12.28,3.29,26.35,2.10,10.48,14.37,2.10,1.50,0.90,0.30,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,34.43,2.99,0.30,4.19,0.00,1.50,10.78,5.99,0.60,2.10,5.69,0.30
u84.txt,1,913,71.65,37.13,82.07,78.06,11.00,13.80,84.34,45.78,13.25,8.87,6.57,0.11,1.64,0.22,0.33,4.38,5.15,13.14,7.56,4.38,3.18,2.41,15.99,4.71,1.86,0.88,1.64,1.64,8.54,5.70,2.85,0.00,0.55,0.44,6.46,1.20,0.11,1.31,0.00,8.43,1.20,0.66,2.19,2.08,1.42,2.52,2.63,1.10,0.66,0.77,2.19,0.44,1.10,0.00,0.22,6.46,0.99,1.53,1.10,2.96,0.33,2.52,12.71,3.07,18.62,2.74,5.70,10.62,3.72,0.99,0.99,0.11,0.55,0.11,3.50,0.00,1.42,0.66,1.64,0.00,39.32,15.44,1.42,0.11,0.11,0.22,5.70,0.22,0.00,1.31,0.00,14.79
u85.txt,1,353,65.25,37.76,92.07,21.42,7.67,15.01,85.84,40.51,11.33,5.38,4.25,0.57,0.28,0.28,0.00,5.95,3.12,10.76,7.08,5.10,3.68,1.70,15.58,7.08,2.55,1.13,0.57,2.27,10.76,5.10,5.38,0.57,1.13,0.28,4.82,0.00,0.57,0.28,0.00,11.90,1.70,0.85,3.12,4.25,1.98,2.83,1.13,0.28,0.00,0.28,5.67,0.57,3.97,0.00,0.28,9.35,2.27,3.12,2.27,2.83,0.28,1.98,11.61,2.27,24.08,3.97,8.22,13.60,3.40,1.42,0.57,0.00,0.28,0.00,4.82,0.00,2.27,1.13,1.13,0.00,46.46,26.06,1.98,0.57,0.00,2.27,9.35,1.13,0.57,1.13,0.00,3.40
u86.txt,1,551,74.57,78.25,7.46,99.00,10.60,15.43,76.77,41.02,9.26,5.44,1.81,1.45,1.45,0.18,0.54,3.81,4.54,12.34,7.26,5.44,5.08,1.09,12.70,6.53,1.81,0.91,3.45,2.00,11.25,9.44,1.81,0.00,0.91,0.18,8.89,1.09,0.91,0.54,0.54,6.72,0.54,1.45,1.27,2.54,1.63,0.91,2.72,1.81,0.36,0.54,2.90,0.00,1.81,0.00,0.91,8.71,3.81,1.63,2.36,2.90,0.18,0.36,11.43,1.09,10.53,2.54,4.72,3.27,2.72,1.45,0.54,2.36,0.00,0.00,5.08,0.18,3.99,0.36,0.18,0.00,49.55,25.77,1.45,0.73,0.00,1.45,9.80,1.45,2.00,2.36,0.36,4.17
u87.txt,1,414,71.47,38.58,65.74,82.13,9.63,20.77,82.37,46.38,13.53,8.70,6.04,0.48,0.24,1.69,0.24,4.83,5.80,12.80,8.21,3.14,4.83,1.45,16.43,6.28,0.97,0.97,0.72,2.66,6.28,4.59,1.45,0.24,0.48,0.72,6.04,0.48,0.24,2.42,0.48,7.97,1.69,1.21,0.97,1.69,1.45,2.17,1.93,1.45,0.24,0.24,3.38,0.24,0.00,0.00,3.14,7.97,1.69,2.42,1.45,2.42,0.48,2.66,12.08,1.69,16.18,1.21,5.31,10.14,1.69,2.17,0.48,0.24,0.97,0.00,1.21,0.00,0.00,0.00,1.21,0.00,43.96,18.60,2.90,0.00,0.00,1.45,8.94,0.24,3.86,3.14,0.48,4.35
u88.txt,1,532,91.04,76.82,21.01,82.84,8.31,18.98,79.89,45.86,9.40,6.39,1.88,0.94,2.07,1.32,0.19,2.82,9.21,14.10,8.27,3.01,3.20,1.13,15.60,3.01,1.32,0.94,1.69,2.63,6.95,5.08,1.88,0.56,0.56,0.19,9.02,0.19,0.75,1.69,0.00,9.59,2.44,1.13,1.88,3.38,1.13,1.50,1.69,0.56,0.38,0.56,1.69,1.13,0.19,0.19,0.38,7.89,3.38,2.07,0.94,1.88,0.75,3.20,10.71,2.63,13.53,1.50,7.14,4.70,3.20,3.01,1.32,0.94,0.19,0.00,1.32,0.19,0.75,0.19,0.56,0.00,25.56,9.21,3.57,0.38,0.00,0.75,3.38,0.94,3.01,1.88,0.00,2.44
u89.txt,1,225,86.07,48.22,63.76,97.78,11.25,16.89,76.89,39.56,8.44,4.00,3.11,0.00,0.44,0.44,0.00,4.44,2.67,15.56,6.67,3.56,3.11,1.78,13.78,5.33,2.67,1.33,7.56,2.22,8.00,6.67,1.33,0.00,0.00,0.00,4.89,0.44,0.89,0.44,0.00,8.00,0.44,0.89,2.22,1.78,2.67,0.89,0.89,0.44,0.00,0.44,4.89,0.89,2.67,0.00,1.33,5.33,2.22,0.89,1.78,1.33,0.00,2.67,8.00,1.33,21.33,2.67,9.33,9.78,2.22,4.00,2.67,0.44,1.33,0.00,3.11,0.00,2.22,0.44,0.44,0.00,40.00,5.33,1.33,1.78,0.00,0.89,15.11,0.44,0.00,4.00,0.00,11.11
u9.txt,1,675,60.60,58.78,28.71,30.79,8.54,16.44,86.07,52.44,14.22,8.59,3.85,1.19,0.89,2.67,0.00,5.63,6.52,13.19,10.52,5.48,4.89,1.33,20.59,4.44,1.63,1.04,1.04,1.78,6.52,3.41,3.11,0.30,1.93,0.15,9.04,0.44,0.30,2.67,0.59,10.52,1.19,1.63,2.07,2.07,2.22,2.52,2.07,1.04,0.30,0.59,2.81,1.48,0.30,0.30,0.44,8.00,2.96,1.33,1.93,1.48,0.59,3.11,14.81,2.07,14.81,1.33,5.93,7.41,2.07,1.78,0.00,1.33,0.15,0.15,3.26,1.19,1.33,0.44,0.00,0.44,31.26,13.33,2.52,1.19,0.15,0.74,7.26,0.15,0.30,2.37,0.00,3.26
u90.txt,1,1062,66.83,42.89,61.73,85.20,7.08,15.44,84.93,42.37,11.77,7.25,5.37,0.56,0.47,0.56,0.28,4.52,4.90,10.73,8.10,4.90,4.14,1.13,16.67,5.18,1.69,1.41,1.32,2.54,10.45,6.87,3.48,0.66,0.56,1.13,6.50,0.28,0.28,0.85,1.04,9.32,1.41,0.75,1.79,3.01,1.41,1.88,3.48,1.22,0.94,0.75,3.20,1.22,0.94,0.00,0.85,7.72,1.88,1.51,2.26,2.45,0.47,2.35,11.02,2.17,16.48,2.07,7.06,7.63,1.98,3.11,0.19,0.19,0.28,0.19,7.53,0.94,3.86,1.69,1.32,0.00,44.07,15.07,2.92,1.22,0.00,1.88,16.38,1.13,0.85,2.35,0.56,1.69
u91.txt,1,372,89.12,57.47,83.66,99.00,10.05,23.66,76.88,38.71,7.80,6.18,4.03,0.54,0.81,0.00,0.81,1.61,5.65,12.90,4.84,4.84,3.49,0.81,10.22,4.30,0.54,0.81,0.54,0.81,8.87,8.60,0.27,0.00,0.00,0.27,5.65,0.54,0.00,0.27,0.27,2.42,0.54,0.54,0.81,0.54,0.00,0.27,1.88,0.81,0.00,0.81,5.38,0.00,0.27,0.00,4.30,4.30,2.15,0.27,1.34,0.81,0.00,1.34,5.91,4.30,22.85,3.23,7.53,13.71,1.61,4.57,1.34,0.00,1.34,0.00,4.57,0.00,4.57,0.00,0.00,0.00,25.27,3.23,3.23,0.27,0.00,0.54,6.45,2.69,0.54,2.69,1.08,4.57
u92.txt,1,783,37.64,55.07,74.25,98.15,11.51,11.49,94.00,57.34,16.99,11.24,6.00,0.77,2.81,1.28,0.38,5.75,5.87,12.26,10.98,5.62,7.28,2.17,18.52,3.58,1.66,1.53,1.15,2.43,7.79,6.64,1.15,0.13,0.13,0.38,9.83,0.51,0.00,0.77,0.64,11.88,1.92,0.89,1.53,2.04,2.81,3.83,1.53,0.26,0.51,0.64,3.32,0.77,0.89,0.00,0.26,9.83,3.45,2.04,3.32,1.92,0.13,1.79,13.67,2.68,15.96,2.81,6.90,6.90,1.53,1.02,0.77,0.64,3.07,0.13,0.77,0.13,0.38,0.26,0.00,0.00,24.01,9.45,5.36,0.89,0.00,0.51,2.81,0.64,1.79,1.40,0.89,0.26
u93.txt,1,139,94.13,82.52,63.19,52.78,13.90,17.27,85.61,43.17,8.63,4.32,1.44,0.00,2.88,0.00,0.00,4.32,6.47,17.27,4.32,3.60,5.04,0.72,12.95,5.04,2.16,0.00,4.32,2.88,7.19,4.32,2.88,0.00,1.44,0.00,9.35,0.00,1.44,0.00,0.72,6.47,2.88,0.00,1.44,1.44,0.00,0.72,1.44,0.72,0.00,0.72,6.47,1.44,1.44,0.00,3.60,6.47,0.72,3.60,2.88,0.72,0.00,1.44,11.51,1.44,19.42,2.88,7.19,10.79,2.88,2.88,0.00,0.00,0.00,0.00,0.72,0.00,0.00,0.72,0.00,0.00,8.63,6.47,0.00,0.72,0.00,0.00,0.72,0.00,0.00,0.72,0.00,0.00
u94.txt,1,1554,64.97,56.65,67.63,47.17,8.45,13.06,87.58,49.55,13.64,9.27,5.28,0.13,1.35,2.19,0.32,4.38,5.73,13.51,9.27,5.21,4.70,1.54,19.05,5.66,2.19,1.16,3.22,2.96,7.08,4.12,2.96,0.26,0.90,0.39,9.59,1.93,0.45,2.38,1.42,9.91,2.12,1.03,1.87,1.99,1.61,2.19,1.74,0.51,0.64,0.51,3.35,1.35,1.22,0.19,0.71,7.72,1.99,1.42,2.51,2.32,0.13,3.22,13.71,1.87,18.21,2.25,8.11,8.17,1.54,1.42,0.58,0.51,0.26,0.13,2.06,0.39,0.97,0.19,0.39,0.00,32.37,18.92,3.15,0.26,0.00,0.45,2.70,0.77,0.39,3.15,0.13,2.45
u95.txt,1,922,62.76,72.45,47.38,75.99,11.67,16.81,82.75,50.87,14.75,8.89,4.12,1.84,2.06,0.65,0.22,5.86,8.13,10.63,8.46,5.10,4.77,1.63,16.05,4.88,1.74,1.74,3.69,2.17,5.42,4.01,1.30,0.00,0.22,0.43,11.06,0.76,0.54,0.22,1.30,10.20,1.84,0.87,1.52,2.93,1.41,3.04,1.41,0.76,0.43,0.22,1.63,0.43,0.43,0.43,0.43,7.81,3.36,0.87,2.49,1.30,0.43,3.58,11.28,2.06,13.77,2.06,5.31,6.94,2.28,1.63,0.22,0.54,0.43,0.00,0.87,0.22,0.65,0.00,0.00,0.00,35.90,6.18,4.01,0.43,0.22,6.18,4.01,2.17,1.30,3.04,0.76,7.59
u96.txt,1,135,63.81,67.16,38.57,88.52,9.64,19.26,80.00,41.48,9.63,8.15,4.44,0.00,3.70,0.00,0.00,1.48,5.93,9.63,8.89,4.44,5.93,2.22,17.04,6.67,0.74,0.00,0.74,2.22,6.67,5.19,1.48,0.00,0.00,0.74,9.63,0.74,0.00,0.74,0.00,6.67,0.74,0.00,2.22,0.74,0.74,2.22,0.74,0.00,0.74,0.00,4.44,3.70,2.22,0.00,2.96,8.89,2.22,2.22,4.44,2.22,0.00,0.00,13.33,2.22,14.07,2.22,7.41,4.44,1.48,2.96,0.74,0.00,0.00,0.00,4.44,0.00,2.22,0.74,1.48,0.00,48.89,16.30,0.00,0.74,0.00,6.67,15.56,0.00,0.00,1.48,0.74,7.41
u97.txt,1,165,90.15,72.77,73.95,17.02,16.50,21.21,71.52,42.42,12.12,7.27,3.64,2.42,0.00,0.00,1.21,4.85,7.88,12.73,3.64,1.21,5.45,0.61,13.33,1.82,1.82,1.21,1.82,1.21,3.03,1.21,1.82,0.61,1.21,0.00,8.48,0.61,0.00,0.00,0.00,6.67,3.03,0.61,0.00,1.21,1.82,0.61,1.82,1.82,0.00,0.00,1.82,1.21,0.61,0.00,0.00,7.27,3.03,0.61,2.42,0.61,0.61,1.82,10.30,0.61,17.58,3.64,9.70,4.24,0.61,0.00,0.00,0.61,0.61,0.61,2.42,0.00,1.82,0.61,0.61,0.00,30.30,6.67,3.64,0.61,0.61,0.00,0.00,0.61,7.88,0.61,0.00,9.70
u98.txt,1,112,75.78,39.43,30.01,75.48,22.40,23.21,78.57,45.54,8.04,2.68,0.00,0.89,0.00,1.79,0.00,5.36,7.14,12.50,11.61,3.57,3.57,3.57,16.07,8.93,3.57,0.89,2.68,3.57,9.82,6.25,3.57,0.00,1.79,0.89,8.04,0.00,0.00,0.89,1.79,14.29,0.00,0.00,1.79,1.79,4.46,6.25,4.46,1.79,2.68,0.00,0.89,0.00,0.89,0.00,0.00,8.93,1.79,4.46,1.79,3.57,0.89,3.57,10.71,0.89,15.18,0.89,8.93,6.25,0.89,2.68,0.00,0.00,0.00,0.89,1.79,1.79,0.00,0.00,0.00,0.00,24.11,3.57,5.36,0.89,0.00,2.68,0.00,1.79,1.79,4.46,0.00,3.57
u99.txt,1,612,71.03,64.05,50.52,59.83,11.33,17.97,80.23,46.41,13.40,7.84,4.25,1.63,1.63,0.16,0.16,5.56,4.90,12.91,6.70,4.74,4.90,0.82,14.54,5.23,2.94,1.63,3.59,2.12,4.74,3.27,1.47,0.00,0.65,0.16,8.17,0.00,0.16,0.49,0.16,10.78,3.27,1.31,0.65,3.10,0.82,2.12,3.59,1.80,0.65,0.98,2.45,0.33,0.98,0.00,1.14,5.72,2.45,0.65,1.14,1.14,0.33,4.74,8.33,0.65,12.25,1.96,6.05,4.58,2.78,2.29,0.16,0.00,0.49,0.00,1.96,0.65,1.31,0.16,0.33,0.00,34.31,8.01,1.47,3.43,0.00,4.41,9.64,1.80,1.31,0.98,2.29,0.98
